OverallQual,GrLivArea,TotalBsmtSF,GarageCars,FullBath,YearBuilt,YearRemodAdd,LotArea,Fireplaces,Neighborhood,BldgType,HouseStyle,CentralAir,SalePrice
6,1351.0,1192.0,1.0,1,2016,2024,7853.0,1,CollegeCreek,1Fam,2Story,Y,466800.0
6,2249.0,2178.0,2.0,2,1947,1955,13547.0,2,NorthAmes,2fmCon,1Story,Y,491200.0
8,1613.0,1464.0,3.0,1,1986,1996,8031.0,1,NorthAmes,Duplex,1.5Fin,Y,534200.0
8,1539.0,1011.0,3.0,2,1927,1950,8927.0,0,OldTown,Twnhs,1Story,Y,439600.0
6,2239.0,,3.0,2,1939,1968,8012.0,1,CollegeCreek,TwnhsE,2Story,Y,516800.0
7,1524.0,1106.0,3.0,2,1998,2017,7935.0,1,NorthAmes,1Fam,1Story,Y,481500.0
8,2002.0,1525.0,2.0,3,1927,1951,13084.0,0,Sawyer,1Fam,2Story,Y,518200.0
4,1084.0,1146.0,1.0,1,1945,1972,10738.0,0,CollegeCreek,1Fam,1Story,Y,325100.0
7,1547.0,1297.0,2.0,2,1948,1976,8903.0,0,NorthAmes,1Fam,2Story,Y,454400.0
7,1918.0,1537.0,2.0,2,1972,1986,7610.0,3,CollegeCreek,1Fam,1Story,Y,534900.0
4,1634.0,1626.0,2.0,2,1960,1961,4165.0,2,Somerset,1Fam,1Story,Y,409000.0
7,1930.0,0.0,3.0,2,2004,2024,6348.0,0,CollegeCreek,TwnhsE,2Story,Y,488600.0
7,1504.0,1173.0,3.0,2,1947,1955,11013.0,1,NorthAmes,2fmCon,1Story,Y,473800.0
5,1763.0,1459.0,1.0,3,1985,2002,8428.0,1,Gilbert,1Fam,2Story,Y,451500.0
5,2285.0,1615.0,2.0,2,1948,1974,7037.0,2,CollegeCreek,1Fam,1Story,Y,490000.0
6,1397.0,892.0,1.0,2,1971,1984,5523.0,1,OldTown,1Fam,2Story,Y,375100.0
6,1820.0,1638.0,2.0,3,1945,1961,1906.0,0,NorthAmes,1Fam,2Story,Y,459000.0
8,1437.0,0.0,4.0,2,1962,1987,6521.0,1,CollegeCreek,1Fam,2Story,Y,510600.0
7,1995.0,2162.0,2.0,2,2006,2024,4446.0,0,NorthAmes,1Fam,2Story,Y,570000.0
4,1910.0,0.0,2.0,2,1948,1968,22532.0,0,Gilbert,Twnhs,1Story,Y,334800.0
6,1961.0,1388.0,2.0,2,1971,1988,8915.0,0,Edwards,1Fam,1Story,Y,446800.0
8,1007.0,1051.0,2.0,2,2016,2024,7131.0,0,NorthAmes,Duplex,1Story,Y,503400.0
6,1605.0,1112.0,1.0,2,2013,2024,10563.0,0,Sawyer,TwnhsE,2Story,Y,433300.0
7,1544.0,1345.0,3.0,2,1996,2002,8359.0,0,NorthAmes,Duplex,1.5Fin,Y,521000.0
7,1540.0,1551.0,3.0,2,1972,1993,10015.0,1,Somerset,1Fam,1Story,Y,524300.0
6,1458.0,995.0,4.0,2,1982,1988,16501.0,0,Crawford,1Fam,1Story,N,441400.0
2,1167.0,1010.0,1.0,2,1945,1964,6611.0,0,OldTown,1Fam,1Story,Y,215800.0
6,1713.0,1284.0,2.0,2,1964,1974,4545.0,1,Somerset,1Fam,1Story,Y,476400.0
8,1342.0,1170.0,2.0,1,2009,2017,7587.0,0,CollegeCreek,1Fam,1Story,N,509500.0
7,1037.0,774.0,3.0,2,1948,1966,6488.0,0,Crawford,1Fam,1Story,Y,412600.0
7,1593.0,1622.0,2.0,3,1951,1956,6957.0,3,Edwards,1Fam,1Story,Y,470200.0
3,1819.0,1499.0,2.0,3,1968,1982,7785.0,2,Sawyer,1Fam,1Story,Y,383600.0
6,1311.0,1109.0,3.0,2,1942,1958,7868.0,2,NorthAmes,TwnhsE,1Story,Y,431600.0
4,1451.0,948.0,1.0,3,1930,1950,5330.0,0,Somerset,1Fam,2Story,Y,335200.0
6,985.0,981.0,1.0,1,2022,2024,7328.0,0,OldTown,1Fam,2Story,Y,338300.0
3,855.0,563.0,1.0,1,1992,2017,4108.0,0,Crawford,1Fam,1Story,Y,261600.0
6,1419.0,994.0,2.0,2,1961,1983,12852.0,0,CollegeCreek,1Fam,1Story,Y,411500.0
5,1804.0,1183.0,1.0,2,2002,2020,8956.0,1,NorthAmes,1Fam,2Story,Y,400400.0
2,1520.0,1634.0,1.0,1,1980,1993,8251.0,1,Crawford,1Fam,1Story,Y,326200.0
9,1106.0,901.0,3.0,1,1991,1997,9278.0,1,NorthAmes,TwnhsE,1Story,Y,526400.0
5,1203.0,827.0,2.0,2,1981,1998,13768.0,1,Sawyer,1Fam,1Story,Y,342500.0
4,1406.0,1516.0,3.0,1,1935,1950,5161.0,1,OldTown,1Fam,1Story,N,301900.0
9,1616.0,1508.0,4.0,2,1998,2006,11524.0,1,Sawyer,1Fam,2Story,Y,608600.0
5,1527.0,1289.0,1.0,2,2022,2024,16601.0,0,NorthAmes,1Fam,1Story,Y,406400.0
5,1685.0,1747.0,1.0,3,1998,2007,17072.0,1,Mitchell,1Fam,1Story,Y,432000.0
5,2198.0,1552.0,2.0,2,1937,1954,5485.0,2,Northridge,1Fam,1Story,Y,501300.0
8,1902.0,1174.0,3.0,2,1939,1967,10230.0,0,CollegeCreek,1Fam,2Story,Y,532900.0
6,2062.0,1677.0,2.0,3,1957,1981,13596.0,1,Somerset,1Fam,2Story,Y,538900.0
10,1717.0,1353.0,3.0,1,1995,2005,5902.0,0,Gilbert,TwnhsE,1Story,Y,666200.0
7,1472.0,1025.0,2.0,2,1942,1971,6422.0,1,Northridge,TwnhsE,1Story,Y,503600.0
4,1232.0,1244.0,2.0,2,2018,2023,4797.0,0,Crawford,1Fam,1Story,Y,396000.0
6,1623.0,1040.0,2.0,2,1926,1950,14469.0,1,NorthAmes,1Fam,1Story,Y,390600.0
7,981.0,776.0,2.0,1,2019,2024,8904.0,0,Gilbert,1Fam,2Story,Y,451800.0
4,1565.0,1687.0,1.0,3,1931,1950,7503.0,0,Edwards,Twnhs,1Story,Y,321700.0
4,1050.0,725.0,1.0,1,1941,1952,7364.0,2,CollegeCreek,1Fam,2Story,Y,288800.0
5,1293.0,829.0,2.0,1,1949,1951,17120.0,1,NorthAmes,1Fam,2Story,Y,325400.0
8,1774.0,1886.0,3.0,2,1968,1971,7405.0,0,CollegeCreek,1Fam,2Story,Y,573000.0
6,2212.0,1566.0,1.0,3,1950,1955,9857.0,0,OldTown,1Fam,1Story,Y,445300.0
8,1677.0,1358.0,2.0,1,2001,2018,6190.0,0,NorthAmes,1Fam,2Story,Y,539200.0
2,600.0,525.0,1.0,1,1960,1987,30684.0,0,CollegeCreek,1Fam,2Story,Y,241000.0
9,1346.0,1479.0,3.0,1,1973,1992,11000.0,1,Somerset,1Fam,2Story,N,566000.0
8,2298.0,2302.0,3.0,2,2009,2024,12227.0,0,CollegeCreek,1Fam,2Story,N,616800.0
4,1027.0,903.0,1.0,2,2018,2024,9606.0,1,NorthAmes,Duplex,2Story,Y,321800.0
7,2029.0,2107.0,3.0,3,1972,1988,9331.0,1,Northridge,1Fam,1Story,Y,621200.0
6,1132.0,1065.0,2.0,1,1935,1950,12915.0,0,OldTown,1Fam,1Story,Y,325200.0
5,2919.0,1771.0,2.0,3,1958,1977,7449.0,1,Somerset,1Fam,2Story,Y,564800.0
5,1849.0,2026.0,2.0,2,1963,1980,8697.0,2,CollegeCreek,1Fam,SLvl,Y,470100.0
6,2439.0,2152.0,2.0,2,1993,2005,9099.0,0,NorthAmes,1Fam,1Story,Y,499400.0
7,1022.0,1018.0,2.0,2,2012,2024,7742.0,0,NorthAmes,1Fam,1Story,Y,431800.0
6,2548.0,2270.0,2.0,3,1939,1962,7638.0,1,CollegeCreek,1Fam,1Story,N,507100.0
6,1703.0,1366.0,2.0,2,1968,1968,2147.0,3,Gilbert,1Fam,1Story,Y,466500.0
7,873.0,667.0,2.0,1,1988,2009,13501.0,1,Northridge,1Fam,2Story,Y,474400.0
6,2501.0,2455.0,1.0,3,2001,2024,26948.0,0,NorthAmes,1Fam,1Story,N,526700.0
9,1543.0,1167.0,4.0,2,1984,1999,7142.0,1,NorthAmes,Twnhs,SLvl,Y,594100.0
9,1684.0,1735.0,4.0,1,1925,1950,3648.0,1,NorthAmes,1Fam,1Story,Y,549800.0
4,1844.0,1552.0,1.0,2,1993,2021,4082.0,0,NorthAmes,1Fam,1Story,Y,408600.0
6,2006.0,1859.0,2.0,2,1928,1950,23016.0,0,Northridge,1Fam,1.5Fin,Y,538700.0
8,1827.0,1294.0,3.0,2,1988,1988,23671.0,0,Somerset,1Fam,1Story,Y,570300.0
4,1309.0,1232.0,1.0,1,1965,1992,4101.0,0,Gilbert,1Fam,1Story,Y,332100.0
5,1693.0,1511.0,2.0,1,1993,2013,7164.0,1,Mitchell,Twnhs,1Story,Y,428600.0
9,1544.0,1624.0,2.0,2,1953,1977,10505.0,1,Crawford,1Fam,2Story,Y,563300.0
8,1376.0,910.0,3.0,2,2006,2024,7683.0,1,NorthAmes,1Fam,1Story,Y,489900.0
7,1906.0,1341.0,1.0,2,2023,2024,8938.0,0,Somerset,1Fam,2Story,Y,547600.0
6,1271.0,990.0,2.0,1,1978,1981,23513.0,3,Mitchell,2fmCon,1Story,Y,409900.0
7,1270.0,1118.0,2.0,1,1986,2015,8103.0,0,Mitchell,1Fam,1Story,Y,427400.0
7,1450.0,1503.0,3.0,1,1981,2010,9760.0,1,Edwards,1Fam,SLvl,Y,464500.0
4,1289.0,1075.0,2.0,2,1947,1956,4876.0,1,Gilbert,1Fam,1Story,N,336800.0
9,2129.0,1925.0,3.0,3,1939,1964,10906.0,1,OldTown,TwnhsE,1Story,N,575900.0
5,1394.0,1231.0,1.0,1,1934,1962,8293.0,1,NorthAmes,1Fam,1Story,Y,332800.0
7,1728.0,1530.0,2.0,2,2007,2019,10129.0,1,NorthAmes,1Fam,1.5Fin,Y,509600.0
6,2183.0,1866.0,2.0,3,1979,2007,11195.0,1,Edwards,1Fam,1Story,Y,503400.0
6,1633.0,1028.0,1.0,2,2004,2008,3855.0,0,CollegeCreek,Duplex,2Story,N,418500.0
9,1058.0,1130.0,3.0,1,1934,1950,8906.0,0,CollegeCreek,1Fam,1.5Fin,Y,521400.0
8,2847.0,2810.0,3.0,4,1928,1950,4822.0,0,NorthAmes,1Fam,2Story,Y,651200.0
5,916.0,556.0,2.0,1,1945,1967,5808.0,0,Edwards,1Fam,1Story,Y,267000.0
3,1393.0,1390.0,1.0,1,1945,1963,9811.0,0,Northridge,TwnhsE,1Story,Y,366700.0
4,1517.0,1132.0,1.0,2,1944,1968,16587.0,0,Crawford,1Fam,SLvl,Y,332700.0
3,774.0,0.0,1.0,1,2001,2024,9749.0,0,CollegeCreek,1Fam,1Story,Y,248300.0
5,1571.0,1158.0,2.0,2,1932,1950,7019.0,2,Crawford,1Fam,1Story,Y,390100.0
7,1747.0,1714.0,3.0,3,1958,1976,7499.0,1,OldTown,1Fam,2Story,Y,475100.0
7,1643.0,1739.0,3.0,2,1940,1950,3375.0,0,NorthAmes,1Fam,1.5Fin,Y,495500.0
8,600.0,383.0,3.0,1,1925,1950,9901.0,0,NorthAmes,1Fam,2Story,Y,374600.0
6,1980.0,1237.0,2.0,2,1946,1963,14201.0,0,NorthAmes,2fmCon,1.5Fin,Y,439500.0
6,1992.0,1487.0,2.0,2,2014,2020,5573.0,1,Edwards,1Fam,2Story,N,426300.0
5,1570.0,0.0,1.0,2,1951,1979,7032.0,1,Mitchell,Duplex,1Story,Y,321500.0
6,1558.0,1000.0,2.0,1,1970,1976,10055.0,0,NorthAmes,1Fam,1Story,Y,415500.0
5,977.0,874.0,3.0,1,1933,1954,10076.0,0,NorthAmes,1Fam,1Story,Y,313300.0
7,2693.0,1714.0,3.0,3,1995,1995,8535.0,1,Somerset,TwnhsE,1.5Fin,Y,630700.0
8,1912.0,1768.0,4.0,2,1922,1950,6908.0,0,Northridge,1Fam,1Story,Y,589000.0
7,1898.0,1330.0,,2,1951,1951,23710.0,0,Edwards,Duplex,2Story,Y,463300.0
7,1409.0,1277.0,,1,1994,2005,12041.0,1,NorthAmes,1Fam,2Story,Y,480600.0
6,764.0,828.0,3.0,1,1985,2008,4487.0,1,NorthAmes,Duplex,2Story,Y,366900.0
5,1490.0,1010.0,1.0,2,1985,2011,5047.0,0,Edwards,1Fam,2Story,Y,347600.0
7,1969.0,1573.0,2.0,2,2011,2014,11538.0,0,Gilbert,TwnhsE,2Story,Y,519300.0
7,927.0,938.0,2.0,1,2023,2024,14454.0,0,Mitchell,TwnhsE,2Story,Y,427100.0
6,1093.0,1068.0,2.0,1,1984,1988,6083.0,1,Edwards,1Fam,1Story,Y,364500.0
6,772.0,732.0,3.0,1,1948,1967,19325.0,0,Northridge,1Fam,2Story,Y,409800.0
6,1295.0,1411.0,2.0,2,1977,2001,2941.0,0,OldTown,1Fam,1Story,Y,422400.0
7,1525.0,1445.0,3.0,2,1943,1961,3998.0,0,Somerset,1Fam,1Story,Y,501100.0
8,1912.0,1353.0,3.0,3,1937,1956,6031.0,0,NorthAmes,1Fam,1Story,Y,511400.0
9,1928.0,1272.0,3.0,2,1991,2017,3362.0,1,Northridge,1Fam,1.5Fin,Y,662900.0
7,1588.0,1688.0,3.0,2,1946,1958,13529.0,0,Mitchell,2fmCon,1Story,Y,474300.0
6,1556.0,938.0,3.0,2,2019,2024,13115.0,0,OldTown,1Fam,2Story,Y,427100.0
5,1292.0,1412.0,1.0,1,2008,2024,13194.0,0,Mitchell,2fmCon,2Story,Y,386900.0
9,1589.0,1576.0,4.0,2,1994,2019,6799.0,0,Gilbert,1Fam,2Story,Y,624900.0
6,1260.0,1300.0,1.0,2,1958,1985,7644.0,1,Mitchell,Twnhs,1Story,Y,393200.0
9,2141.0,2126.0,4.0,2,1932,1950,8362.0,2,CollegeCreek,1Fam,1Story,Y,646700.0
7,1927.0,1318.0,2.0,2,1941,1965,9089.0,1,Sawyer,1Fam,1Story,N,437900.0
5,1387.0,1316.0,2.0,2,1979,2008,24476.0,1,OldTown,1Fam,1Story,Y,358400.0
6,1804.0,1645.0,2.0,2,1980,1996,4901.0,1,OldTown,1Fam,1Story,Y,439300.0
6,2226.0,2338.0,1.0,3,2016,2024,13953.0,0,Gilbert,TwnhsE,2Story,Y,552600.0
6,1361.0,1026.0,2.0,2,1936,1960,5928.0,0,Mitchell,1Fam,2Story,Y,352500.0
5,1126.0,900.0,2.0,2,1958,1976,9418.0,1,Crawford,Duplex,2Story,Y,376100.0
7,1723.0,1604.0,2.0,2,1927,1955,7860.0,0,OldTown,1Fam,2Story,Y,445500.0
5,1965.0,1250.0,1.0,2,1939,1950,3905.0,1,Mitchell,1Fam,1Story,Y,403800.0
8,1591.0,1534.0,2.0,1,1962,1963,3317.0,1,NorthAmes,Twnhs,1Story,Y,473500.0
5,1602.0,1021.0,1.0,2,2008,2024,6415.0,0,NorthAmes,1Fam,1.5Fin,Y,379600.0
6,1888.0,1135.0,3.0,3,1949,1951,17774.0,1,Edwards,1Fam,2Story,Y,430100.0
6,1705.0,1491.0,1.0,2,2023,2024,8810.0,0,Somerset,Duplex,1Story,Y,516400.0
9,1964.0,1233.0,4.0,2,1996,2008,8813.0,1,CollegeCreek,1Fam,1Story,Y,618800.0
7,1518.0,1242.0,2.0,2,2005,2024,9171.0,1,Mitchell,1Fam,2Story,Y,488200.0
7,1884.0,1869.0,3.0,2,1972,2001,16098.0,1,NorthAmes,1Fam,1Story,Y,521800.0
8,1490.0,1322.0,4.0,2,1996,2006,6101.0,0,NorthAmes,1Fam,1Story,Y,529300.0
6,1230.0,969.0,2.0,1,2006,2019,22348.0,1,Edwards,1Fam,1Story,Y,397500.0
7,2238.0,1427.0,2.0,2,1966,1991,4491.0,0,Somerset,1Fam,2Story,Y,539500.0
8,2000.0,1466.0,3.0,2,1926,1950,10574.0,0,CollegeCreek,1Fam,2Story,Y,498800.0
6,1929.0,1488.0,2.0,1,1958,1959,10762.0,2,Crawford,1Fam,1.5Fin,Y,425100.0
5,1235.0,1240.0,2.0,1,1950,1972,12265.0,1,Edwards,1Fam,2Story,Y,315400.0
8,2158.0,1641.0,3.0,3,1944,1962,10686.0,0,Northridge,1Fam,2Story,Y,650100.0
5,1135.0,1240.0,2.0,1,1948,1951,12228.0,0,NorthAmes,1Fam,1Story,Y,334300.0
9,2317.0,2075.0,3.0,3,1937,1950,26143.0,0,CollegeCreek,1Fam,1Story,Y,648000.0
5,1941.0,1553.0,2.0,2,1939,1950,4849.0,1,NorthAmes,1Fam,2Story,Y,416300.0
7,1532.0,1664.0,3.0,2,1958,1984,6764.0,0,OldTown,Duplex,1Story,Y,451200.0
8,1802.0,1298.0,3.0,2,1961,1969,4152.0,0,OldTown,1Fam,1.5Fin,Y,517200.0
8,2367.0,1494.0,3.0,3,2005,2024,15616.0,2,Sawyer,1Fam,2Story,Y,637000.0
7,1605.0,1519.0,3.0,1,1923,1950,16217.0,0,OldTown,1Fam,1Story,Y,433000.0
8,2272.0,2401.0,3.0,2,1952,1956,12836.0,0,CollegeCreek,1Fam,1Story,Y,600800.0
8,1425.0,1056.0,4.0,3,1949,1970,10318.0,1,OldTown,1Fam,1Story,Y,505600.0
9,1577.0,1395.0,3.0,2,1969,1998,12257.0,0,Mitchell,1Fam,1Story,Y,584500.0
5,1166.0,737.0,1.0,2,1994,2003,6226.0,0,NorthAmes,1Fam,1Story,Y,330600.0
5,1537.0,1083.0,2.0,2,1981,2010,5885.0,2,NorthAmes,1Fam,1.5Fin,Y,399100.0
6,1368.0,1293.0,2.0,2,1969,1992,11936.0,0,NorthAmes,1Fam,1Story,Y,431800.0
5,1015.0,674.0,2.0,1,2020,2024,16344.0,1,Gilbert,1Fam,1Story,Y,378400.0
5,1290.0,1015.0,2.0,1,1961,1983,16270.0,1,NorthAmes,1Fam,1Story,Y,345900.0
4,759.0,0.0,1.0,1,1931,1950,3749.0,1,NorthAmes,1Fam,1.5Fin,Y,214400.0
8,1839.0,1756.0,3.0,2,1973,1981,3920.0,0,Somerset,1Fam,1Story,Y,598200.0
5,730.0,802.0,2.0,1,2013,2024,12174.0,1,NorthAmes,1Fam,2Story,Y,359000.0
6,1794.0,1572.0,2.0,2,1999,2004,14786.0,1,NorthAmes,1Fam,2Story,Y,464600.0
4,1347.0,1098.0,,1,1963,1986,11878.0,1,Somerset,1Fam,2Story,Y,374400.0
7,713.0,0.0,2.0,1,1969,1990,5648.0,3,CollegeCreek,1Fam,1Story,Y,395200.0
7,2044.0,1711.0,2.0,2,1957,1962,7259.0,0,Somerset,1Fam,1Story,Y,522900.0
4,1324.0,1378.0,1.0,1,1949,1959,5953.0,0,Edwards,1Fam,1Story,Y,291900.0
6,1361.0,1312.0,2.0,2,1936,1956,8880.0,1,NorthAmes,1Fam,1Story,Y,377700.0
6,1946.0,1545.0,2.0,3,1943,1950,5254.0,0,CollegeCreek,1Fam,1Story,Y,475100.0
7,1559.0,1158.0,4.0,2,1929,1950,4275.0,2,NorthAmes,1Fam,2Story,Y,446800.0
5,2111.0,2075.0,3.0,2,2018,2024,8920.0,2,NorthAmes,TwnhsE,2Story,Y,531900.0
5,1754.0,1852.0,2.0,1,1925,1950,8955.0,0,Gilbert,1Fam,1Story,Y,428100.0
6,2379.0,2234.0,3.0,2,1937,1959,9680.0,2,CollegeCreek,Twnhs,1Story,Y,540900.0
6,2188.0,2053.0,2.0,2,1932,1961,7171.0,0,NorthAmes,1Fam,2Story,Y,480700.0
7,1102.0,895.0,3.0,1,1963,1986,4563.0,2,NorthAmes,2fmCon,2Story,Y,448600.0
6,1977.0,1768.0,1.0,3,2012,2024,22719.0,0,Somerset,1Fam,1Story,Y,497300.0
5,933.0,874.0,2.0,1,1936,1950,12397.0,0,NorthAmes,1Fam,1Story,Y,281800.0
5,1448.0,1519.0,1.0,2,1981,1995,7300.0,0,OldTown,1Fam,2Story,Y,365600.0
8,1607.0,1374.0,2.0,1,1924,1950,18704.0,0,CollegeCreek,1Fam,2Story,Y,480700.0
6,721.0,649.0,3.0,1,1999,2011,5542.0,0,CollegeCreek,1Fam,1Story,Y,392500.0
7,1801.0,1502.0,2.0,3,2012,2024,7038.0,1,Edwards,1Fam,2Story,Y,537200.0
7,1581.0,1237.0,2.0,1,2021,2024,9117.0,0,NorthAmes,1Fam,2Story,Y,482900.0
6,1594.0,1313.0,2.0,2,1943,1961,17164.0,0,Mitchell,TwnhsE,1Story,Y,409200.0
8,1844.0,1736.0,4.0,2,1990,1991,6670.0,0,Edwards,1Fam,1.5Fin,Y,558000.0
6,2239.0,1457.0,2.0,2,1949,1976,10202.0,0,NorthAmes,Twnhs,1Story,Y,479500.0
7,2111.0,1894.0,2.0,3,2007,2016,8233.0,0,NorthAmes,1Fam,1Story,Y,563200.0
6,992.0,660.0,2.0,1,1980,1982,7840.0,0,CollegeCreek,Twnhs,2Story,Y,385500.0
4,1230.0,1340.0,2.0,2,2020,2024,10654.0,1,CollegeCreek,1Fam,1Story,Y,411000.0
6,672.0,686.0,2.0,1,1990,1997,5544.0,1,CollegeCreek,TwnhsE,1Story,Y,358000.0
5,1775.0,1607.0,2.0,1,1935,1960,7334.0,1,NorthAmes,1Fam,2Story,Y,370400.0
7,1539.0,1186.0,1.0,2,2021,2024,6612.0,0,NorthAmes,Duplex,1Story,N,462500.0
4,1988.0,1997.0,2.0,2,1976,1978,14750.0,0,Crawford,2fmCon,1.5Fin,Y,439500.0
7,1631.0,1002.0,2.0,2,2005,2024,9978.0,1,NorthAmes,1Fam,1Story,Y,481100.0
7,1801.0,1762.0,2.0,1,1959,1980,2720.0,2,Edwards,1Fam,2Story,Y,472700.0
7,2064.0,1837.0,2.0,3,1975,1975,3313.0,1,Gilbert,1Fam,2Story,Y,548100.0
8,2277.0,0.0,2.0,3,1993,1999,17648.0,0,Somerset,1Fam,2Story,Y,566300.0
5,1771.0,1337.0,2.0,2,1951,1960,15693.0,0,NorthAmes,1Fam,2Story,Y,407100.0
5,1166.0,0.0,2.0,1,1967,1980,3981.0,0,Somerset,1Fam,1.5Fin,Y,335700.0
7,1761.0,1914.0,2.0,2,2005,2024,16500.0,1,OldTown,1Fam,1Story,Y,512100.0
6,1390.0,0.0,2.0,2,1995,2024,15241.0,0,Mitchell,Twnhs,2Story,Y,397800.0
8,1979.0,1514.0,3.0,3,1958,1970,16297.0,3,CollegeCreek,1Fam,2Story,Y,610200.0
8,1989.0,1763.0,3.0,2,1975,1998,13250.0,1,NorthAmes,1Fam,2Story,Y,563500.0
6,2363.0,1505.0,3.0,3,2007,2024,8531.0,0,Crawford,1Fam,1Story,Y,543100.0
7,1793.0,1610.0,2.0,3,2023,2024,6990.0,0,Edwards,1Fam,1Story,Y,519500.0
5,1340.0,1432.0,2.0,2,1923,1950,7265.0,0,NorthAmes,1Fam,1Story,Y,361700.0
7,1384.0,1293.0,3.0,2,1988,2012,10410.0,1,NorthAmes,1Fam,2Story,Y,469800.0
7,1371.0,1055.0,2.0,2,1963,1990,4874.0,1,OldTown,1Fam,1Story,Y,460700.0
6,860.0,845.0,4.0,1,1973,2001,9255.0,0,Somerset,1Fam,1Story,Y,415000.0
6,2030.0,1946.0,1.0,2,1993,2003,19630.0,1,Gilbert,1Fam,2Story,Y,500500.0
4,814.0,606.0,0.0,1,2010,2016,3040.0,0,Somerset,TwnhsE,1.5Fin,Y,304200.0
6,2157.0,1762.0,2.0,2,1942,1958,4402.0,0,OldTown,Twnhs,2Story,Y,417800.0
8,2342.0,1871.0,4.0,3,1993,2015,9796.0,0,NorthAmes,1Fam,1Story,Y,611600.0
6,2025.0,1615.0,2.0,2,2015,2018,6756.0,0,Edwards,1Fam,SLvl,Y,473100.0
6,2024.0,1986.0,2.0,3,2022,2024,13251.0,2,Somerset,1Fam,1Story,Y,561900.0
6,1521.0,1418.0,1.0,2,2017,2024,8597.0,1,NorthAmes,Duplex,1Story,Y,444900.0
9,1264.0,1342.0,3.0,1,1937,1950,7364.0,1,NorthAmes,1Fam,1Story,Y,533200.0
6,1153.0,720.0,3.0,1,1938,1957,19066.0,1,Edwards,1Fam,1Story,Y,363300.0
7,1390.0,911.0,3.0,2,2011,2024,16486.0,1,Crawford,Duplex,2Story,Y,495500.0
5,888.0,741.0,2.0,1,2016,2024,12127.0,0,Northridge,1Fam,2Story,Y,400100.0
7,2097.0,2252.0,2.0,3,1951,1973,9711.0,0,Sawyer,Duplex,1Story,Y,519800.0
7,2289.0,2506.0,2.0,3,1938,1963,19513.0,0,CollegeCreek,1Fam,2Story,Y,582000.0
5,1178.0,1174.0,2.0,1,1940,1960,10708.0,1,NorthAmes,1Fam,2Story,Y,333500.0
5,1488.0,906.0,1.0,1,1933,1950,5586.0,1,Northridge,1Fam,1Story,N,380700.0
7,1992.0,1657.0,1.0,3,2023,2024,4377.0,1,OldTown,1Fam,2Story,Y,488000.0
4,1592.0,1616.0,2.0,2,1946,1950,13656.0,1,NorthAmes,Duplex,1Story,Y,378600.0
6,1877.0,1584.0,2.0,2,1945,1961,8474.0,0,Sawyer,1Fam,1Story,Y,429300.0
7,1766.0,1315.0,3.0,2,2003,2005,9596.0,0,Mitchell,1Fam,2Story,Y,488800.0
4,1305.0,1147.0,2.0,2,1975,1979,22789.0,1,Mitchell,TwnhsE,1Story,Y,346000.0
7,1896.0,1693.0,2.0,2,1961,1979,5431.0,0,Mitchell,1Fam,1Story,N,477100.0
6,600.0,0.0,3.0,1,1977,1984,4194.0,2,CollegeCreek,1Fam,1Story,Y,332000.0
6,2220.0,1880.0,2.0,2,1945,1960,13956.0,0,Somerset,1Fam,1Story,N,476300.0
4,1185.0,0.0,1.0,1,1997,2011,11762.0,1,NorthAmes,1Fam,2Story,Y,289900.0
5,1589.0,1712.0,2.0,2,2005,2007,14215.0,1,Crawford,1Fam,1Story,Y,450000.0
7,1760.0,1917.0,3.0,2,1940,1956,19110.0,0,Northridge,1Fam,2Story,N,532100.0
6,1371.0,1128.0,3.0,1,1920,1950,9312.0,1,Northridge,1Fam,1Story,Y,444200.0
7,2348.0,1485.0,2.0,3,1960,1985,6201.0,0,Edwards,1Fam,SLvl,Y,504900.0
9,1890.0,1956.0,3.0,2,1996,1998,5402.0,0,Gilbert,1Fam,1Story,Y,666500.0
8,1797.0,1093.0,3.0,1,1965,1967,9876.0,0,Gilbert,Duplex,1Story,Y,540100.0
6,1480.0,1192.0,2.0,1,2002,2003,15960.0,0,Somerset,1Fam,1Story,Y,439500.0
7,1308.0,1370.0,3.0,2,1977,2006,13624.0,0,CollegeCreek,2fmCon,2Story,Y,499300.0
6,1824.0,1645.0,3.0,1,1977,1990,12007.0,0,CollegeCreek,1Fam,1Story,Y,470000.0
4,1688.0,1115.0,1.0,1,2009,2024,5932.0,0,NorthAmes,1Fam,2Story,Y,351000.0
7,1889.0,1713.0,2.0,2,1961,1970,3839.0,0,Edwards,1Fam,1Story,Y,486300.0
6,1352.0,827.0,2.0,1,1963,1972,17598.0,2,OldTown,1Fam,1Story,Y,376600.0
5,1341.0,1165.0,1.0,1,2022,2024,7500.0,1,NorthAmes,1Fam,1Story,Y,390100.0
5,1110.0,1091.0,2.0,2,1943,1962,8590.0,2,OldTown,1Fam,1Story,Y,320000.0
6,1490.0,1370.0,2.0,2,2012,2023,6462.0,0,Gilbert,1Fam,1Story,Y,469600.0
5,1804.0,1114.0,1.0,2,2000,2018,20654.0,1,OldTown,2fmCon,2Story,Y,392600.0
7,1606.0,1728.0,2.0,2,1933,1957,6458.0,0,NorthAmes,1Fam,1Story,N,420000.0
5,848.0,901.0,2.0,1,1991,1996,8239.0,0,Mitchell,1Fam,2Story,Y,321800.0
4,1699.0,1476.0,1.0,2,2022,2024,11022.0,0,NorthAmes,Twnhs,1Story,Y,409900.0
